#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      225.4   109.1    63.8   100.5   111.6   213.3   260.4   286.9   306.8   329.7   359.6   401.3   480.3   633.4  1992.8  70079.8    70000  1747315000126  1747315005312
read      221.3   105.0    63.8   100.1   110.5   205.4   254.9   282.6   303.8   327.3   357.7   398.7   477.5   600.7  2779.7  74832.0    75000  1747315006815  1747315012002
read      223.6   153.9    63.8    99.7   110.2   208.1   258.1   286.3   307.4   331.4   362.0   403.3   486.7   602.3  1477.7  80105.2    80000  1747315013506  1747315018694
read      224.4   107.9    63.8    99.2   109.9   206.9   259.3   288.4   310.3   335.7   367.8   411.8   500.7   647.8  2287.7  85025.4    85000  1747315020198  1747315025384
read      229.6   161.4    63.8   100.1   110.7   206.8   262.8   296.1   320.3   349.2   383.9   431.4   532.7   666.9  1706.3  90172.6    90000  1747315026888  1747315032073
read      228.9   119.3    59.1   100.3   110.5   200.6   260.0   296.5   323.0   354.9   392.0   443.5   547.2   701.8  2413.0  94900.2    95000  1747315033576  1747315038768
read      236.2   122.4    63.8   100.7   111.7   208.7   269.0   307.4   335.2   367.0   403.7   460.2   569.7   708.3  1969.9  99987.8   100000  1747315040271  1747315045457
read      237.2   124.0    63.8   102.8   113.5   200.7   264.8   308.7   341.7   378.5   419.7   477.8   587.1   730.3  1209.7 104871.8   105000  1747315046960  1747315052146
read      243.7   148.1    63.8   103.9   115.0   201.0   266.8   316.4   354.0   394.0   439.7   503.0   624.0   860.1  1839.9 109843.1   110000  1747315053649  1747315058834
read      260.3   164.1    59.1   106.6   118.4   208.6   280.0   338.6   383.6   430.3   483.5   559.1   714.3   994.1  2641.0 114872.2   115000  1747315060337  1747315065525
read      256.6   153.3    68.9   108.6   120.0   202.8   272.2   332.9   379.2   426.7   480.3   552.6   693.1   941.9  1871.9 120016.2   120000  1747315067029  1747315072215
read      258.9   155.1    68.9   109.1   120.7   207.0   273.5   329.8   373.8   420.8   475.9   557.2   744.8  1193.9  2025.5 124816.8   125000  1747315073719  1747315078904
read      433.3   434.4    68.9   131.6   149.7   253.4   333.9   475.2   651.6   847.6  1081.6  1354.6  1842.1  3165.0  7689.6 128364.6   130000  1747315080408  1747315085594
read      446.9   499.5    68.9   141.0   160.3   239.6   286.0   342.2   579.2  1021.0  1298.3  1456.7  2211.6  3557.9  7896.8 132814.6   135000  1747315087098  1747315092287
read      511.8   622.8    74.4   144.8   168.1   268.2   311.0   353.4   593.8  1272.8  1411.4  1566.2  3247.2  5406.1  8060.6 127016.0   140000  1747315093790  1747315098976
read      505.2   626.0    68.9   145.1   167.8   263.4   306.5   347.2   541.4  1255.4  1402.2  1564.2  3247.0  5890.6  8122.3 129194.7   145000  1747315100479  1747315105671
read      478.9   616.2    74.4   143.8   167.0   246.4   284.0   318.8   435.1  1213.0  1367.7  1531.1  3148.7  5281.6 11295.1 135470.8   150000  1747315107174  1747315112359
read      488.3   615.3    74.4   144.9   167.5   255.5   296.0   338.2   479.8  1156.6  1365.7  1543.2  3193.5  5547.8  8081.4 133583.2   155000  1747315113862  1747315119050
read      468.9   636.4    74.4   148.4   165.6   236.7   277.4   312.0   365.9   970.6  1339.2  1545.7  3309.0  5806.3  8083.2 138966.4   160000  1747315120553  1747315125741
read      486.5   638.7    74.4   152.1   177.0   249.7   285.5   319.6   398.5  1115.2  1363.1  1561.8  3277.2  6201.9  8100.0 134430.8   165000  1747315127244  1747315132427
read      520.4   644.1    63.8   149.3   171.6   272.8   319.0   365.0   526.2  1261.5  1422.4  1604.8  3273.8  5934.9  8075.8 125716.4   170000  1747315133931  1747315139116
read      509.2   639.5    74.4   148.3   169.8   264.9   309.6   352.0   512.1  1239.6  1411.1  1577.0  3289.4  6071.2  8069.3 128531.5   175000  1747315140619  1747315145804
read      494.9   662.3    74.4   145.8   168.1   253.4   293.0   327.8   391.4  1187.7  1386.5  1583.9  3320.7  6989.9  8131.7 132644.2   180000  1747315147307  1747315152498
read      475.4   591.0    68.9   149.8   169.3   250.0   295.6   348.2   534.5   978.4  1321.3  1512.6  3089.3  5316.1  8061.2 137308.6   185000  1747315154001  1747315159187
read      474.7   611.8    74.4   150.4   170.6   245.5   286.9   329.9   440.2   976.9  1337.0  1553.4  3170.9  5110.2  8081.4 137788.6   190000  1747315160690  1747315165886
read      496.1   652.5    74.4   146.2   170.4   255.8   293.0   326.2   394.7  1180.6  1383.7  1570.6  3348.7  6157.9  8115.2 132015.2   195000  1747315167388  1747315172574
read      516.0   656.5    74.4   146.6   168.2   268.1   314.6   356.8   468.9  1261.5  1415.8  1593.1  3330.8  6321.3  8075.5 127006.2   200000  1747315174077  1747315179265
read      473.1   570.8    74.4   154.7   176.0   246.1   285.2   331.6   529.3  1104.2  1341.4  1503.3  2893.9  4736.3  8016.1 137840.4   205000  1747315180769  1747315185955
read      491.5   650.3    74.4   152.9   172.7   249.9   293.3   331.7   400.9  1131.8  1368.1  1580.7  3324.4  6474.8  8102.9 133451.4   210000  1747315187458  1747315192644
read      489.7   649.6    63.8   148.9   172.3   254.4   292.1   328.5   414.6  1005.6  1349.5  1561.8  3336.6  6349.0  8102.9 133927.6   215000  1747315194147  1747315199333
read      485.6   603.8    74.4   149.7   172.9   253.5   295.6   344.1   515.2  1094.0  1351.0  1535.8  3144.7  5408.8  8059.3 134461.8   220000  1747315200836  1747315206023
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 84.30%,37.19%,100.00%
