#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      485.6   592.1    68.9   152.5   172.0   253.3   301.9   358.3   552.9  1092.5  1350.9  1545.9  2970.1  5058.9  8053.1 134220.1   165000  1747315639540  1747315644727
read      481.6   629.3    74.4   152.6   172.7   249.3   291.9   338.2   471.3   958.6  1327.3  1547.8  3264.3  6015.5  8113.8 135826.4   170000  1747315646232  1747315651418
read      512.2   707.9    68.9   146.7   169.1   264.9   306.0   341.4   402.8  1080.1  1396.0  1641.0  3412.2  7345.4 11279.2 128233.4   175000  1747315652922  1747315658110
read      500.9   631.3    74.4   153.8   176.5   261.4   306.8   362.6   552.3  1090.5  1360.1  1561.1  3292.8  6146.8  8111.7 130568.6   180000  1747315659614  1747315664802
read      499.6   646.1    74.4   148.9   174.9   255.6   294.1   335.9   478.9  1203.0  1381.9  1567.0  3305.5  6369.8  9037.8 131069.1   185000  1747315666307  1747315671493
read      484.1   591.7    68.9   154.5   175.5   252.9   297.3   357.5   580.1  1023.2  1339.1  1530.7  3065.3  5224.6  8059.8 134879.7   190000  1747315672998  1747315678184
read      469.2   563.7    68.9   153.9   173.1   244.9   294.4   375.3   580.6   950.0  1305.7  1492.5  2846.9  5064.5  8016.3 138900.2   195000  1747315679688  1747315684875
read      490.6   627.5    74.4   154.1   174.9   252.7   297.4   350.5   504.5  1036.9  1352.0  1571.5  3203.8  5634.7  8089.4 133483.5   200000  1747315686378  1747315691565
read      515.3   664.0    74.4   151.5   174.5   267.5   313.7   364.1   530.7  1141.0  1391.6  1598.9  3342.2  6877.4  8107.3 127256.3   205000  1747315693069  1747315698255
read      513.9   613.4    74.4   151.2   174.6   268.6   320.7   386.5   662.8  1233.7  1400.2  1573.8  3100.5  5526.5  8051.4 127042.8   210000  1747315699760  1747315704948
read      506.3   631.4    68.9   152.5   177.0   260.3   304.2   355.0   561.7  1209.9  1394.6  1572.5  3270.5  5736.7  8084.9 129217.6   215000  1747315706452  1747315711638
read      501.9   641.7    74.4   149.3   173.8   259.5   298.2   340.6   505.4  1217.3  1396.0  1576.2  3251.8  5464.3  9332.3 130381.4   220000  1747315713141  1747315718328
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 84.30%,37.19%,100.00%
