#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      199.2    86.9    46.9   102.1   112.2   177.4   220.1   248.0   268.5   291.2   317.3   355.5   435.4   620.2  1849.1 145163.7   145000  1746617599364  1746617604533
read      193.6    89.3    50.7   100.9   110.6   172.6   212.7   238.6   258.6   281.3   308.3   345.5   421.5   571.9  1355.7 149785.8   150000  1746617606036  1746617611206
read      201.7   100.6    50.7   105.1   115.7   181.0   221.2   247.4   267.1   289.4   315.7   353.2   431.7   650.0  4075.3 154897.6   155000  1746617612709  1746617617881
read      195.9    83.0    50.7   104.3   114.9   177.8   214.9   238.6   257.3   278.7   304.8   340.8   408.5   539.6  1341.4 159861.6   160000  1746617619385  1746617624555
read      194.1    87.6    50.7   103.4   113.7   175.2   211.4   234.3   252.7   274.2   301.4   340.7   421.0   608.1  2184.4 165005.9   165000  1746617626058  1746617631227
read      200.3    84.3    50.7   106.1   117.2   181.5   218.4   242.0   260.4   282.2   309.9   350.5   436.6   636.3  1421.8 169655.3   170000  1746617632730  1746617637900
read      200.4    78.1    50.7   107.8   118.8   183.4   219.3   241.9   259.2   279.9   306.6   345.3   427.5   583.7  1065.7 175050.3   175000  1746617639403  1746617644573
read      210.0    90.8    50.7   112.3   124.7   193.6   230.0   252.4   269.6   290.1   316.1   357.2   446.0   672.3  2713.8 179818.1   180000  1746617646076  1746617651244
read      214.1    93.2    54.7   115.6   128.9   197.3   232.8   254.9   271.9   292.6   319.1   362.9   462.4   736.0  3439.5 184723.2   185000  1746617652747  1746617657918
read      210.2    84.9    50.7   115.5   129.0   195.9   229.2   249.4   265.1   283.9   308.8   346.8   435.9   670.8  2401.3 189852.2   190000  1746617659421  1746617664591
read      232.1    91.8    50.7   123.8   139.8   219.3   256.0   277.5   293.8   313.5   339.3   380.4   471.7   716.1  1898.8 195093.6   195000  1746617666094  1746617671263
read      240.1   114.4    46.9   119.8   135.7   222.6   265.6   290.8   309.9   333.1   364.0   413.1   524.3   867.1  3902.6 198896.7   200000  1746617672766  1746617677934
read      218.9    95.2    50.7   119.5   133.2   200.6   233.9   255.0   271.8   293.2   322.2   374.8   515.8   867.3  2023.3 203769.9   205000  1746617679437  1746617684607
read      244.6   104.3    50.7   130.6   147.2   229.2   267.8   290.7   308.2   329.6   359.1   405.1   511.0   868.1  2307.5 207505.4   210000  1746617686110  1746617691280
read      242.1   133.9    54.7   126.4   142.0   225.7   266.4   290.3   308.4   330.2   359.9   405.4   507.6   823.1  3407.6 211216.0   215000  1746617692782  1746617697951
read      229.5    91.9    54.7   130.5   146.1   216.5   247.7   266.7   281.0   298.9   324.0   368.0   471.3   953.2  2524.7 218757.4   220000  1746617699454  1746617704621
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 56.62%,0.00%,100.00%
