#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      200.6   230.8    86.8   138.3   148.1   186.5   202.9   213.8   221.5   231.5   246.1   270.9   353.3  2659.8 10156.5   5016.8     5000  1746719924821  1746719930079
read      204.9    74.2    80.4   136.9   150.3   198.0   217.8   229.8   238.2   249.8   264.6   288.6   353.8   638.1  2471.4   9986.0    10000  1746719931585  1746719936826
read      209.1    70.5    80.4   127.7   143.9   203.8   226.4   238.4   248.2   259.3   273.4   297.7   364.4   706.9  1960.3  15068.8    15000  1746719938331  1746719943532
read      221.6    90.5    74.4   123.9   140.9   218.7   243.8   257.1   267.1   278.1   294.1   318.9   390.2  1038.0  3582.7  20024.8    20000  1746719945037  1746719950236
read      230.5    83.6    80.4   123.0   138.3   229.0   258.1   273.1   284.5   296.7   314.6   342.2   413.8   756.7  2866.9  25030.2    25000  1746719951741  1746719956943
read      228.3    81.8    74.4   119.0   132.8   228.1   259.2   274.5   286.4   299.2   316.9   345.3   410.7   649.1  1851.2  29961.0    30000  1746719958446  1746719963648
read      225.6   102.7    74.4   116.0   128.6   224.0   257.3   273.6   285.7   298.7   316.9   344.8   416.1   742.0  3756.8  34851.0    35000  1746719965152  1746719970352
read      229.5   255.5    74.4   114.1   126.3   224.1   260.1   276.9   289.2   303.1   320.6   351.7   426.4  1270.0 17753.5  40056.3    40000  1746719971856  1746719977057
read      229.7    96.7    74.4   114.1   126.2   227.0   266.4   284.6   296.8   312.3   331.8   363.9   441.8   960.2  2933.6  45068.0    45000  1746719978560  1746719983760
read      230.0    94.5    68.9   112.4   124.1   224.1   269.6   290.2   304.5   320.4   342.0   375.5   457.0   677.0  2663.2  50101.2    50000  1746719985264  1746719990463
read      229.2   100.8    74.4   112.1   123.6   222.7   269.8   290.7   304.8   319.9   340.5   371.2   441.7   703.7  2948.7  55085.4    55000  1746719991967  1746719997171
read      242.2   131.4    68.9   112.2   124.2   227.9   277.6   300.3   316.1   335.8   363.1   413.8   600.6  1503.2  3264.4  60015.8    60000  1746719998676  1746720003883
read      232.0   179.9    74.4   111.8   123.0   218.0   269.6   292.3   307.5   324.1   345.8   383.3   483.2   937.6 11121.8  65037.3    65000  1746720005388  1746720010590
read      229.5   144.0    74.4   112.4   123.8   214.9   268.5   292.2   307.9   325.0   346.0   381.8   470.8   764.8  3241.9  69850.0    70000  1746720012093  1746720017297
read      230.9   102.0    68.9   113.3   125.3   214.7   268.8   293.7   310.3   329.0   352.5   391.8   486.8   759.9  3057.0  75023.4    75000  1746720018801  1746720024011
read      227.9   103.2    74.4   112.7   124.2   208.6   264.1   291.1   308.7   327.9   351.8   390.1   484.9   781.5  1596.4  79812.0    80000  1746720025516  1746720030720
read      228.6   120.4    68.9   112.7   124.2   209.5   264.1   290.9   308.7   328.3   352.5   391.0   486.3   819.5  1981.3  84941.8    85000  1746720032225  1746720037427
read      236.0   117.2    68.9   114.2   126.6   215.8   269.7   296.9   315.4   336.4   363.2   405.6   540.5  1036.8  2957.9  89636.8    90000  1746720038931  1746720044133
read      238.8   122.9    74.4   114.3   126.7   216.5   270.3   298.3   317.6   340.0   369.1   419.1   570.2  1306.6  3025.8  94750.8    95000  1746720045637  1746720050841
read      233.0   106.8    74.4   114.7   127.2   211.1   263.7   292.1   311.8   334.1   362.0   404.5   534.0   954.3  1746.9  99942.2   100000  1746720052345  1746720057549
read      284.7   193.8    68.9   121.3   135.7   240.6   301.8   336.9   364.8   403.0   471.0   601.8  1011.5  1422.0  3747.6 104724.6   105000  1746720059053  1746720064255
read      318.6   215.8    74.4   125.6   141.5   262.0   334.7   384.1   428.5   485.5   559.2   714.0  1068.3  1528.2  4854.1 109917.9   110000  1746720065759  1746720070960
read      277.8   154.8    74.4   125.5   140.7   243.8   302.3   336.1   362.2   395.5   445.3   547.0   806.1  1354.7  3124.8 115106.4   115000  1746720072465  1746720077668
read      325.8   207.0    74.4   132.5   149.9   276.3   348.3   396.7   436.0   486.6   551.9   686.2  1026.8  1598.7  4856.1 120056.1   120000  1746720079172  1746720084373
