#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      200.2    82.0    63.8    98.6   108.5   192.9   237.8   256.7   268.5   281.7   296.9   320.8   390.6   554.6  1713.6  75065.6    75000  1746555760144  1746555765313
read      200.9    82.5    59.1    98.5   108.4   190.5   237.5   258.5   271.2   285.7   302.6   328.5   400.3   592.2  1929.4  80239.1    80000  1746555766816  1746555771987
read      204.1    91.9    63.8    96.6   106.4   192.7   241.7   263.3   276.2   291.0   309.4   337.7   433.5   759.1  1613.4  85164.6    85000  1746555773491  1746555778659
read      199.1    82.8    63.8    98.2   108.1   187.5   235.1   257.2   270.0   284.2   300.2   324.9   395.6   534.1  1559.6  89911.7    90000  1746555780163  1746555785331
read      202.5    88.7    63.8    97.6   107.4   189.0   237.7   260.8   274.5   290.0   308.7   337.0   426.6   777.6  1966.1  95000.6    95000  1746555786835  1746555792006
read      202.4    93.4    63.8    97.8   107.7   188.3   237.7   262.2   276.9   292.7   311.6   339.0   418.1   581.9  1685.9  99864.5   100000  1746555793510  1746555798680
read      199.2    94.4    59.1    97.7   106.9   181.0   230.9   257.0   272.7   289.9   310.3   340.0   430.7   637.1  2462.0 104929.7   105000  1746555800183  1746555805352
read      199.1    86.0    63.8    98.2   107.9   182.8   230.3   256.2   271.9   288.6   308.4   336.8   419.8   678.4  1469.7 109939.3   110000  1746555806855  1746555812028
read      199.4    84.0    63.8    98.9   109.0   182.8   229.3   255.5   271.8   289.4   309.9   339.4   422.5   606.9  1150.1 114971.2   115000  1746555813533  1746555818701
read      199.6    96.1    63.8    99.3   109.1   181.4   227.1   253.8   270.9   289.0   310.3   340.8   432.8   727.8  2887.8 120091.8   120000  1746555820206  1746555825374
read      201.1    86.4    63.8   100.0   110.2   183.5   228.9   255.7   272.9   291.2   312.6   343.4   439.3   684.5  1466.1 125031.6   125000  1746555826877  1746555832051
read      198.3    90.7    63.8   100.6   110.1   176.5   220.5   248.3   267.5   288.2   312.3   346.5   465.2   771.6  1802.5 129901.4   130000  1746555833555  1746555838726
read      196.0    90.1    63.8   100.4   110.1   175.8   217.4   243.5   262.5   283.0   307.3   342.1   444.1   714.3  1961.3 135005.0   135000  1746555840230  1746555845397
read      201.6    87.8    63.8   102.0   112.2   182.0   225.2   251.8   270.3   290.6   314.5   348.9   460.2   734.8  1482.6 139879.7   140000  1746555846902  1746555852078
read      198.3    93.4    59.1   102.6   112.7   179.6   219.8   245.1   263.6   283.8   307.7   340.9   434.7   683.9  3156.1 144529.2   145000  1746555853582  1746555858753
read      206.3    90.8    63.8   105.4   116.5   188.5   230.2   255.7   273.6   293.4   316.4   350.3   453.4   741.4  1924.0 149875.5   150000  1746555860257  1746555865426
read      203.4    96.8    63.8   104.5   115.3   183.9   223.8   248.5   266.7   287.4   312.6   350.1   470.2   818.1  3101.8 155010.5   155000  1746555866930  1746555872098
read      201.4    98.4    63.8   104.2   114.8   182.4   220.5   244.2   262.5   283.8   311.1   351.7   462.7   752.0  2450.7 160057.4   160000  1746555873603  1746555878773
read      197.0    91.6    63.8   103.2   113.4   176.8   214.3   237.7   256.4   277.8   304.9   344.7   466.5   777.0  1869.8 164924.3   165000  1746555880278  1746555885447
read      196.5    92.7    63.8   104.9   115.4   177.8   213.4   235.4   253.3   273.9   300.1   339.0   447.9   734.1  3140.3 170250.0   170000  1746555886951  1746555892122
read      198.8    94.7    63.8   105.3   116.1   180.6   217.0   239.0   256.3   276.6   302.9   342.4   450.7   738.5  2538.4 175209.5   175000  1746555893625  1746555898794
read      230.4   125.9    68.9   117.6   131.8   209.4   248.3   271.5   289.4   311.4   341.4   397.4   579.9  1439.0  4149.0 180124.1   180000  1746555900296  1746555905466
read      227.2   105.8    63.8   117.2   131.6   210.2   248.5   271.3   288.8   310.1   338.9   390.1   514.6   866.1  3918.3 185113.1   185000  1746555906971  1746555912148
read      241.4   112.8    68.9   126.9   142.5   223.8   262.4   285.4   302.9   324.5   355.9   409.4   546.2   939.7  3970.3 190080.2   190000  1746555913652  1746555918822
read      248.7    96.5    68.9   133.5   150.4   232.9   271.4   294.1   311.8   333.7   363.9   414.6   537.7   841.2  1723.3 195272.5   195000  1746555920325  1746555925496
read      255.4   102.3    63.8   133.6   151.4   240.1   280.3   304.1   321.4   344.1   374.2   425.6   544.6   899.7  2180.9 199095.8   200000  1746555926999  1746555932167
read      276.2   103.1    68.9   156.9   177.4   264.8   300.6   321.0   337.6   357.3   383.9   428.5   545.2   899.0  2546.2 204824.1   205000  1746555933671  1746555938841
read      257.4   109.2    68.9   142.4   161.1   244.1   279.8   300.9   317.1   337.7   365.8   412.6   529.6   830.3  2515.0 208678.1   210000  1746555940344  1746555945518
read      281.9    92.6    68.9   162.9   184.2   271.3   306.6   326.9   342.4   362.3   388.5   431.6   545.7   862.7  2100.8 211090.1   215000  1746555947022  1746555952190
read      310.7   104.2    74.4   175.0   199.8   303.1   341.8   364.2   380.2   399.7   426.7   468.5   574.0   792.0  2463.2 204992.5   220000  1746555953694  1746555958865
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 58.08%,1.00%,100.00%
