#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      205.0   109.7    68.9   108.1   121.5   203.1   225.8   237.4   247.1   257.6   271.7   294.5   363.4  1012.7  4570.8   5013.8     5000  1746483473925  1746483479131
read      209.0    75.6    68.9   111.8   127.2   207.9   231.2   244.5   253.9   266.3   281.8   307.6   367.4   906.7  1934.6  10065.2    10000  1746483480634  1746483485835
read      236.0   120.8    63.8   116.2   134.8   235.7   263.0   277.2   288.3   300.4   317.2   343.5   402.3  1404.3  7040.0  15112.2    15000  1746483487339  1746483492508
read      243.3    88.3    63.8   116.5   133.6   246.8   276.2   292.1   303.5   316.6   334.6   362.2   420.9   624.1  2775.1  19963.2    20000  1746483494011  1746483499186
read      242.1    83.9    59.1   112.5   127.1   246.9   278.8   295.4   308.2   321.7   341.0   369.9   427.7   518.3  1953.4  25051.4    25000  1746483500691  1746483505866
read      241.4    92.8    59.1   112.5   125.7   244.8   280.3   298.2   311.5   326.2   345.0   374.5   438.5   578.5  1703.2  29990.6    30000  1746483507369  1746483512540
read      237.9   105.5    59.1   110.1   121.9   239.2   276.8   296.0   310.1   325.8   345.8   377.8   450.7   718.6  2522.2  34875.0    35000  1746483514043  1746483519214
read      244.1    98.8    68.9   109.6   121.5   245.4   287.8   309.2   323.9   341.6   364.6   398.4   470.4   719.3  1732.3  39946.2    40000  1746483520717  1746483525888
read      250.6   217.4    63.8   110.9   123.5   248.8   295.2   317.8   333.9   351.9   374.5   409.8   482.1   640.0  4691.8  44977.4    45000  1746483527392  1746483532562
read      244.2   101.0    68.9   110.0   122.0   240.3   290.6   314.7   331.7   350.5   373.7   408.3   481.3   636.2  1687.5  50169.6    50000  1746483534066  1746483539235
read      235.2   105.5    68.9   106.8   117.8   226.9   279.0   303.8   320.4   340.4   365.2   401.1   472.2   588.5  2284.9  55097.4    55000  1746483540738  1746483545909
read      242.5   117.7    63.8   107.8   120.1   232.3   286.5   312.6   330.5   350.8   376.8   415.7   494.8   804.2  2912.4  59967.9    60000  1746483547413  1746483552583
read      240.4   102.7    68.9   107.9   120.2   228.5   283.8   311.3   330.3   351.9   378.4   417.0   493.6   616.3  1432.1  65038.9    65000  1746483554088  1746483559257
read      247.9   109.0    68.9   109.8   123.3   235.2   290.7   319.0   338.9   361.7   389.7   430.5   512.6   692.8  2372.6  70107.8    70000  1746483560760  1746483565929
read      248.9   113.7    68.9   110.2   123.7   233.0   290.5   320.1   341.2   365.1   394.0   435.2   528.2   850.5  2232.4  74888.4    75000  1746483567433  1746483572602
