#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      547.6   215.2    74.4   306.9   348.1   484.3   571.1   672.7   739.5   797.8   854.9   925.0  1065.5  1843.3  4659.7 117784.9   135000  1746482953388  1746482958576
read      568.0   206.3    74.4   340.9   377.5   498.1   569.6   686.6   774.3   839.3   897.1   963.2  1077.3  1320.0  3217.6 113943.0   140000  1746482960080  1746482965268
read      547.1   212.4    80.4   316.4   352.9   480.4   562.5   674.4   745.2   802.7   855.5   921.7  1047.0  1623.8  5069.8 118184.8   145000  1746482966771  1746482971958
read      590.6   227.9    68.9   349.4   389.1   520.5   591.7   702.3   795.9   868.7   930.4  1001.5  1127.6  1505.7  6261.4 109685.2   150000  1746482973463  1746482978651
read      572.1   217.7    74.4   344.6   380.2   499.8   574.6   697.4   783.7   845.1   901.0   965.9  1079.2  1339.4  7145.5 113198.5   155000  1746482980154  1746482985341
read      551.2   215.1    80.4   321.7   357.3   482.0   564.9   685.7   757.1   812.4   863.3   927.1  1047.1  1444.2  4988.8 117382.8   160000  1746482986846  1746482992036
read      532.2   212.9    74.4   308.5   343.3   464.3   552.7   667.3   729.8   781.3   831.4   891.0  1001.9  1358.6  4822.3 121523.5   165000  1746482993541  1746482998729
read      552.0   220.0    74.4   302.4   345.9   483.4   590.4   697.0   755.1   808.1   860.5   928.5  1089.2  1783.3  5507.5 117110.5   170000  1746483000233  1746483005423
read      525.8   222.4    80.4   292.7   329.9   457.0   559.6   668.6   722.8   770.7   818.9   877.9  1011.0  1743.1  5123.2 122864.6   175000  1746483006929  1746483012118
read      554.7   210.6    93.8   324.5   359.8   484.4   571.3   694.5   761.7   817.7   869.0   932.4  1055.4  1354.3  4737.7 116650.0   180000  1746483013623  1746483018811
read      551.0   202.4    74.4   322.4   356.4   479.9   574.7   698.0   761.0   812.8   861.0   923.7  1044.0  1365.1  2701.8 117375.8   185000  1746483020316  1746483025505
read      518.4   206.5    63.8   290.6   325.7   458.0   555.2   649.6   703.2   752.1   801.4   864.4   991.7  1460.0  5613.0 124692.2   190000  1746483027010  1746483032196
read      579.1   218.3    74.4   347.0   382.4   509.0   584.0   696.1   784.2   850.6   910.2   979.7  1091.1  1351.4  6420.1 111886.1   195000  1746483033700  1746483038889
read      560.7   200.9    86.8   341.7   375.5   488.6   559.2   693.6   774.1   832.4   884.0   939.7  1045.2  1243.5  3142.6 115461.4   200000  1746483040393  1746483045583
read      541.2   202.9    74.4   324.6   355.4   468.5   550.6   689.5   752.4   799.6   846.3   904.3  1002.3  1181.1  5138.9 119568.5   205000  1746483047087  1746483052274
read      553.7   205.7    74.4   322.0   359.1   486.6   570.7   684.3   755.8   814.0   867.0   932.5  1059.2  1358.1  4006.6 116894.4   210000  1746483053778  1746483058967
read      549.2   227.0    63.8   299.1   341.1   484.9   584.9   682.1   741.3   796.2   853.4   926.1  1082.9  2086.6  5082.1 117728.6   215000  1746483060472  1746483065658
read      546.2   233.6    80.4   304.8   345.4   474.1   580.0   690.6   750.6   800.3   850.8   916.4  1052.3  1861.9  6234.1 118334.5   220000  1746483067163  1746483072350
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 85.30%,41.21%,100.00%
