#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      205.4   129.0    68.9   107.5   121.2   202.2   225.1   236.0   245.3   254.8   269.7   291.9   351.6  1120.0  6713.8   5022.4     5000  1746484184793  1746484190002
read      213.1    96.6    68.9   112.5   131.3   210.7   233.7   247.1   256.4   268.4   283.9   308.9   365.0   975.7  2995.1   9980.6    10000  1746484191505  1746484196704
read      228.5   246.0    68.9   114.0   132.1   221.2   247.2   261.8   271.9   285.1   301.6   328.6   396.3  1536.8 11519.4  14935.2    15000  1746484198207  1746484203376
read      228.6    80.8    63.8   114.6   131.2   228.4   257.9   273.4   285.1   297.5   315.8   343.5   402.8   506.7  2665.1  20065.4    20000  1746484204880  1746484210050
read      235.6    90.3    59.1   113.7   129.1   234.6   268.5   286.2   298.2   313.7   333.1   363.1   427.5   731.7  2807.7  25022.4    25000  1746484211553  1746484216721
read      235.0    82.1    63.8   113.4   127.4   235.9   271.5   289.7   302.4   317.3   336.8   366.2   424.8   509.6  1442.2  29981.2    30000  1746484218224  1746484223391
read      239.6   101.3    68.9   112.6   125.9   238.7   278.1   298.0   312.4   328.9   349.6   381.5   443.5   561.1  2555.4  34872.4    35000  1746484224894  1746484230065
read      245.4   113.9    68.9   112.8   126.4   242.9   287.3   309.2   324.1   342.1   364.5   396.9   463.7   595.0  3960.9  40075.4    40000  1746484231569  1746484236737
read      239.8    99.0    68.9   110.7   123.4   235.0   281.6   304.7   320.3   338.5   361.1   394.8   466.0   577.3  2655.5  44779.8    45000  1746484238241  1746484243410
read      245.9    99.2    63.8   111.0   124.4   239.9   291.4   316.7   334.2   353.6   377.1   412.2   480.9   581.1   998.0  50090.0    50000  1746484244914  1746484250085
read      239.2   100.0    68.9   109.8   121.9   229.5   282.2   308.6   326.3   346.0   370.7   405.1   474.7   591.5  1247.2  55054.4    55000  1746484251588  1746484256757
read      237.5   107.1    63.8   108.4   120.4   225.2   279.6   306.4   324.2   344.7   370.2   405.7   479.5   601.7  3133.0  60173.0    60000  1746484258262  1746484263431
read      237.2   116.0    63.8   108.2   120.2   223.1   278.7   307.4   326.6   347.7   373.8   412.1   483.9   583.9  1655.2  65039.8    65000  1746484264935  1746484270106
read      239.6   107.9    68.9   109.3   121.6   223.2   279.5   309.0   329.2   352.2   380.1   421.4   498.6   630.5  2726.3  69921.4    70000  1746484271611  1746484276781
read      236.7   105.1    68.9   108.2   120.5   219.5   274.4   304.3   324.8   348.2   376.3   418.7   498.3   636.7  2431.3  75043.7    75000  1746484278284  1746484283454
read      237.5   107.0    68.9   109.4   121.8   219.6   274.1   304.1   324.7   348.4   377.9   420.6   502.2   638.4  3141.8  79774.4    80000  1746484284957  1746484290127
read      243.2   111.6    68.9   111.4   124.7   224.9   279.3   310.4   332.3   357.4   387.9   430.9   511.3   661.0  2429.0  85199.5    85000  1746484291630  1746484296800
read      239.4   107.6    68.9   109.9   123.0   221.5   274.8   305.3   326.8   351.2   381.2   425.1   506.8   630.3  1734.3  89842.2    90000  1746484298303  1746484303471
read      243.3   103.6    68.9   111.8   126.0   226.2   278.8   309.0   330.2   354.6   384.8   428.7   516.4   662.7  1582.5  95161.2    95000  1746484304975  1746484310145
read      242.2   108.8    68.9   112.1   126.5   224.4   276.0   306.2   327.2   351.3   381.6   426.7   512.4   662.0  2881.6 100079.1   100000  1746484311648  1746484316817
read      259.6   110.6    68.9   119.2   136.1   244.1   296.8   326.2   346.7   371.7   402.2   449.7   545.0   754.4  1990.9 105046.4   105000  1746484318319  1746484323489
read      261.5   109.5    74.4   120.8   138.5   245.6   297.7   327.0   347.8   372.8   404.1   453.3   550.0   723.9  1984.1 110077.6   110000  1746484324993  1746484330164
read      456.5   197.5    74.4   194.8   241.0   422.9   491.1   542.1   593.9   668.0   751.0   844.0   974.9  1157.9  3326.1 114737.0   115000  1746484331669  1746484336840
read      270.2   110.6    68.9   129.1   147.8   253.2   305.8   335.5   357.2   382.5   414.5   462.3   565.6   760.8  1927.7 120035.8   120000  1746484338344  1746484343514
read      504.0   185.9    80.4   276.9   313.1   452.3   540.1   623.2   678.1   730.5   785.3   852.9   969.8  1178.2  2753.0 123054.2   125000  1746484345019  1746484350189
read      523.7   196.4    80.4   282.6   331.3   464.1   536.0   644.8   723.6   783.8   837.8   899.7  1000.0  1149.4  3010.4 120233.0   130000  1746484351694  1746484356863
read      445.8   173.4    86.8   244.9   275.1   397.1   510.6   570.8   605.7   639.5   678.0   728.7   814.7   983.4  3621.7 133685.8   135000  1746484358367  1746484363537
read      470.6   171.8    74.4   270.3   299.3   409.0   527.0   608.5   648.8   685.3   724.4   775.1   864.0  1017.5  2954.8 134104.3   140000  1746484365041  1746484370211
read      509.2   186.2    93.8   298.0   327.3   444.1   537.7   644.1   699.7   747.2   796.3   859.3   971.2  1124.1  2232.2 126461.9   145000  1746484371715  1746484376885
read      496.6   187.1    86.8   298.4   326.1   427.2   513.1   640.3   694.9   736.3   777.7   826.9   915.6  1081.5  3231.7 130020.5   150000  1746484378390  1746484383560
read      502.1   187.7    86.8   301.7   329.6   431.8   512.1   643.3   701.5   745.8   788.0   841.2   930.4  1110.2  4389.7 128657.0   155000  1746484385064  1746484390234
read      536.8   195.7    86.8   324.3   354.7   462.3   541.1   687.5   752.4   800.3   845.3   900.1   997.4  1272.6  2950.0 120494.1   160000  1746484391738  1746484396908
read      489.8   186.9    93.8   293.4   320.5   417.9   531.8   645.4   688.1   722.8   758.5   801.5   882.2  1056.3  4546.2 131843.0   165000  1746484398412  1746484403580
read      525.7   192.9    93.8   315.3   345.6   452.5   546.6   682.1   734.4   777.6   820.3   868.9   969.1  1174.0  3287.4 123009.2   170000  1746484405084  1746484410253
read      548.3   197.0    86.8   334.6   365.5   474.2   547.4   694.8   762.4   814.0   860.4   919.5  1012.5  1177.6  3249.3 118015.2   175000  1746484411758  1746484416928
read      490.7   186.5    74.4   294.6   321.5   418.4   524.8   645.9   690.4   726.0   763.2   805.0   892.4  1071.6  4283.1 131714.2   180000  1746484418431  1746484423600
read      516.2   188.3   101.3   311.3   339.6   444.0   533.7   664.6   719.6   764.4   805.5   859.4   949.2  1131.0  3394.0 125236.8   185000  1746484425102  1746484430271
read      545.3   204.2    86.8   326.6   359.2   474.5   550.0   679.2   751.5   805.0   854.7   915.7  1011.1  1203.0  4486.7 118696.0   190000  1746484431774  1746484436943
read      522.9   195.4    93.8   309.9   342.5   451.7   546.4   670.8   727.0   772.3   815.0   865.3   961.9  1179.9  4222.7 123649.2   195000  1746484438447  1746484443618
