#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      206.2    84.6    63.8    98.1   109.0   193.8   242.3   266.3   282.2   299.6   319.5   347.5   409.7   545.7  1135.7  75199.6    75000  1746315502063  1746315507232
read      207.9    91.9    63.8    98.1   109.3   193.6   242.6   267.4   283.7   301.8   323.3   354.7   420.7   617.4  2449.7  79751.7    80000  1746315508734  1746315513901
read      205.7    88.7    63.8    98.1   108.7   188.5   237.7   264.3   282.4   303.1   327.1   359.5   425.0   555.5  1270.9  85051.1    85000  1746315515404  1746315520571
read      208.3    93.5    59.1    98.5   109.6   189.7   239.8   267.4   286.1   307.2   331.9   365.9   440.9   649.1  1967.0  89848.9    90000  1746315522074  1746315527240
read      205.2    95.5    63.8    97.7   108.5   186.4   234.4   261.9   280.6   302.2   327.9   362.8   436.0   636.0  2100.8  95290.0    95000  1746315528744  1746315533915
read      202.0    90.3    63.8    97.4   108.1   183.6   230.1   257.7   276.2   297.2   322.1   355.8   425.8   574.8  1702.8 100045.8   100000  1746315535418  1746315540587
read      204.6   100.7    63.8    99.1   109.9   184.4   230.8   258.9   278.1   300.6   328.0   364.0   437.4   607.2  2702.0 104879.5   105000  1746315542090  1746315547260
read      202.3    98.5    63.8    98.3   109.1   182.9   227.8   255.0   274.6   297.0   323.1   360.4   433.5   629.4  1390.1 109860.7   110000  1746315548763  1746315553929
read      201.6    90.0    63.8    98.5   109.5   182.8   225.7   252.3   271.8   294.3   321.7   359.2   431.6   634.5  1463.7 115422.2   115000  1746315555432  1746315560598
read      201.1    87.8    63.8    99.4   110.5   182.8   224.9   251.3   270.5   292.6   319.1   356.2   428.0   571.4  1963.7 119812.6   120000  1746315562102  1746315567271
read      201.1    98.1    63.8    99.7   110.8   182.3   223.5   249.4   268.8   291.4   319.1   355.8   431.7   599.8  2731.7 124982.0   125000  1746315568773  1746315573945
read      202.2    95.4    63.8   101.1   112.2   184.3   224.9   250.0   268.8   290.6   317.2   356.0   434.8   598.3  2207.1 129834.0   130000  1746315575448  1746315580615
read      201.1    86.0    59.1   102.0   113.2   183.9   223.2   247.7   266.5   288.4   315.7   353.3   427.0   546.4  1236.2 134975.4   135000  1746315582117  1746315587285
read      204.4   107.3    63.8   103.4   115.0   185.9   225.3   249.7   268.3   290.2   317.3   356.6   438.4   630.2  4211.8 140087.8   140000  1746315588788  1746315593958
read      201.9    81.7    63.8   104.2   116.1   186.1   223.2   246.1   263.7   284.7   311.8   350.3   425.0   544.1  1296.6 144950.2   145000  1746315595461  1746315600629
read      207.5    96.6    63.8   106.8   119.3   191.9   229.1   252.0   269.3   290.1   316.1   354.9   436.0   613.3  2201.9 149752.0   150000  1746315602131  1746315607298
read      215.5   105.0    63.8   109.0   122.1   198.1   237.0   261.3   279.0   301.0   329.8   372.6   477.8   703.7  2783.9 154661.6   155000  1746315608801  1746315613970
read      211.0    82.6    63.8   110.2   123.4   196.9   232.8   254.8   271.4   291.6   317.1   356.5   439.6   611.6  1648.5 160138.1   160000  1746315615473  1746315620641
read      214.5    86.2    63.8   112.2   126.2   200.3   236.2   258.7   274.7   294.7   320.1   361.1   451.5   615.5  1686.7 164761.2   165000  1746315622144  1746315627312
read      221.1    88.4    63.8   118.0   133.0   208.4   243.4   264.6   280.1   299.1   324.2   364.1   452.8   617.0  2730.7 169776.0   170000  1746315628814  1746315633984
read      230.0   100.2    63.8   121.5   138.1   217.0   253.1   274.0   290.3   309.8   335.3   375.0   472.5   711.9  3138.5 175215.9   175000  1746315635487  1746315640655
read      249.7    97.1    63.8   127.1   144.5   234.3   276.9   302.1   320.4   343.5   373.6   423.1   530.5   693.3  1351.8 180047.0   180000  1746315642157  1746315647327
read      249.6   101.0    63.8   133.5   151.6   236.2   273.7   295.6   312.4   332.7   360.5   404.7   517.9   742.1  2729.6 184843.9   185000  1746315648830  1746315654000
read      277.6   110.8    63.8   140.9   161.2   258.9   307.3   336.9   359.5   386.8   421.7   471.8   577.8   739.9  2432.5 187654.5   190000  1746315655503  1746315660670
read      288.5   105.3    68.9   155.1   177.0   277.2   319.0   343.0   361.3   382.8   410.9   456.9   562.4   807.5  2550.9 192975.2   195000  1746315662172  1746315667342
read      293.0   115.3    63.8   157.5   179.2   281.0   324.9   350.1   369.1   391.8   420.9   465.3   564.7   751.9  2790.0 196927.2   200000  1746315668845  1746315674013
read      319.7   117.0    68.9   171.6   196.6   307.9   354.2   380.5   399.7   423.7   454.3   501.8   609.9  1008.7  2662.0 195502.3   205000  1746315675515  1746315680686
read      306.5   121.5    63.8   155.7   178.5   283.5   335.3   369.9   397.4   430.7   470.6   529.4   635.2   827.6  2586.3 194401.5   210000  1746315682188  1746315687360
read      332.6   127.6    68.9   176.4   201.7   321.6   370.8   398.3   418.6   442.0   472.0   523.4   637.2   908.4  3767.8 192427.6   215000  1746315688862  1746315694030
read      328.5   109.8    68.9   177.9   203.1   318.3   366.3   392.9   411.9   434.2   464.1   508.5   616.5   859.3  2141.3 194716.8   220000  1746315695533  1746315700702
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 55.68%,0.50%,100.00%
