#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      172.0   188.3    63.8    92.1   102.1   173.6   184.2   190.1   194.9   199.7   206.9   217.4   252.6  1137.1 10078.9   4916.8     5000  1746363656366  1746363661573
read      184.8    46.7    63.8   101.6   138.5   188.0   199.5   206.2   211.4   216.5   224.9   235.4   269.9   365.3  1934.1  10083.6    10000  1746363663077  1746363668275
read      191.6    53.0    63.8   115.2   145.5   194.4   207.5   214.5   219.0   226.3   233.5   247.3   274.4   337.3  1144.8  14992.5    15000  1746363669779  1746363674946
read      199.4    50.6    63.8   131.4   148.8   202.1   216.9   225.2   230.7   236.2   246.5   259.2   289.2   351.6  1885.9  20006.0    20000  1746363676449  1746363681619
read      205.9    50.3    63.8   134.7   148.5   209.5   226.7   234.7   241.3   248.6   256.8   271.2   303.1   522.4   925.9  25006.6    25000  1746363683122  1746363688291
read      209.2    60.1    59.1   135.4   147.3   212.8   231.3   240.5   247.1   253.8   264.2   275.8   312.8   662.8  1864.8  29811.8    30000  1746363689794  1746363694972
read      216.1   167.8    63.8   134.9   146.0   218.8   240.2   250.3   257.1   265.4   273.7   290.0   320.4   588.5 10902.6  34992.4    35000  1746363696475  1746363701643
read      214.5    70.3    54.7   135.7   146.1   218.7   242.0   252.6   260.2   268.4   277.6   293.2   324.1   412.2  2554.9  39957.2    40000  1746363703146  1746363708316
read      217.2    69.3    54.7   135.4   145.4   219.9   247.8   260.1   267.8   275.7   287.8   303.4   339.9   432.8  1788.1  45002.0    45000  1746363709820  1746363714989
read      217.6    65.9    59.1   134.1   144.2   219.6   250.1   262.4   269.9   278.4   289.9   306.7   342.1   433.8  1994.2  50131.0    50000  1746363716492  1746363721664
read      220.0    68.5    59.1   135.0   144.1   218.8   254.8   268.3   277.0   287.6   298.6   317.1   351.3   407.3  2074.6  55071.4    55000  1746363723167  1746363728336
read      217.7    78.0    54.7   132.6   141.9   214.7   253.6   267.4   275.9   286.5   297.1   316.1   351.3   422.9  1886.0  59998.7    60000  1746363729839  1746363735007
read      217.0    68.4    50.7   132.0   141.0   210.7   253.1   268.2   277.7   288.4   300.3   318.8   358.7   428.3  1969.2  65089.0    65000  1746363736509  1746363741679
read      217.8    66.5    54.7   133.4   142.1   209.6   255.2   270.6   280.6   290.9   303.5   320.1   359.8   425.9   902.6  69840.9    70000  1746363743183  1746363748352
read      217.1    70.4    54.7   132.8   141.4   206.2   252.8   270.2   281.0   292.2   306.4   325.7   367.6   444.6  1080.2  74970.6    75000  1746363749854  1746363755037
read      217.2    75.2    59.1   133.4   141.7   203.0   250.7   270.5   282.5   294.8   310.3   331.5   371.2   457.0  1889.1  79751.6    80000  1746363756540  1746363761710
read      219.5    76.6    59.1   134.1   142.5   204.2   251.8   272.7   285.5   298.6   315.3   339.2   385.7   471.1  2417.7  84993.4    85000  1746363763213  1746363768383
read      216.5    72.6    54.7   134.1   141.8   198.7   247.5   270.8   284.3   297.7   314.4   337.8   380.7   456.9  1100.2  90050.6    90000  1746363769886  1746363775056
read      215.5    78.3    54.7   132.0   140.2   197.2   244.7   269.2   283.2   297.0   314.2   337.7   382.2   485.2  2457.9  95137.4    95000  1746363776559  1746363781730
read      214.5    72.4    50.7   133.1   141.5   196.6   240.8   266.0   280.6   295.4   313.1   337.4   379.9   450.1  1513.6 100072.0   100000  1746363783234  1746363788403
read      215.8    75.9    54.7   135.6   143.1   196.7   240.2   266.0   281.2   296.8   315.5   340.9   387.8   466.0  2290.3 104680.4   105000  1746363789906  1746363795074
read      218.2    79.0    59.1   135.3   143.2   197.1   240.3   267.0   284.1   302.8   324.2   354.3   411.0   506.6  1964.4 109838.7   110000  1746363796577  1746363801749
read      214.6    79.4    54.7   135.8   143.1   193.7   235.0   262.4   279.1   296.4   316.9   343.8   395.4   487.4  2022.8 115024.0   115000  1746363803252  1746363808420
read      212.9    89.0    54.7   135.7   143.2   192.5   231.2   257.9   274.6   292.9   314.3   342.1   392.4   469.6  1051.6 119986.8   120000  1746363809923  1746363815095
read      215.0    79.0    54.7   137.3   144.5   194.4   231.7   257.4   274.3   293.5   317.0   348.9   403.3   496.8  2314.9 124826.0   125000  1746363816598  1746363821770
read      214.4    72.7    59.1   138.6   146.1   194.6   230.1   255.3   272.5   292.0   315.2   345.6   399.4   498.4  1334.9 129997.2   130000  1746363823273  1746363828442
read      218.3    75.1    54.7   139.7   147.8   197.8   234.4   259.8   276.9   296.9   321.5   355.3   411.9   510.7  1954.6 135070.9   135000  1746363829945  1746363835117
