#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      221.9    75.1   127.6   163.9   172.1   214.7   233.2   244.2   251.7   261.8   273.8   297.5   371.5   586.7  3860.0  30209.6    30185  1746050150341  1746050160447
read      217.6    80.6   118.1   160.5   167.4   210.4   229.3   239.4   247.7   256.5   270.1   292.9   362.7   650.7  3304.6  30197.8    30190  1746050161965  1746050172065
read      216.7    68.8   118.1   161.8   168.8   210.3   228.7   238.1   246.0   254.0   267.0   287.8   354.0   621.3  3095.5  30132.6    30195  1746050173577  1746050183678
read      221.2    78.4   118.1   163.2   170.8   212.9   231.5   242.0   249.6   258.9   271.8   296.2   397.2   794.5  3092.1  30188.3    30200  1746050185190  1746050195290
read      222.4    93.4   127.6   160.7   167.4   211.2   230.7   241.9   250.3   261.1   275.1   310.6   451.0  1099.8  3173.9  30138.4    30205  1746050196802  1746050206904
read      219.1    85.3   127.6   162.2   169.3   211.4   230.0   240.2   248.1   256.6   269.7   292.4   373.0   702.5  3914.7  30244.0    30210  1746050208420  1746050218522
read      216.1    67.6   127.6   161.3   167.9   209.6   228.2   237.8   245.8   253.9   267.1   288.1   350.9   586.5  3076.4  30203.9    30215  1746050220036  1746050230138
read      216.0    88.3   127.6   160.2   166.7   208.2   227.4   237.2   245.4   253.7   267.1   289.1   363.7   690.6  3714.7  30180.0    30220  1746050231652  1746050241753
read      215.0    82.6   118.1   161.1   167.5   207.7   226.0   235.0   243.2   251.9   264.8   286.0   358.2   639.5  3372.4  30204.1    30225  1746050243266  1746050253367
read      218.5    81.7   127.6   161.7   168.5   210.8   229.7   239.7   247.7   256.1   269.5   292.0   371.8   746.1  3681.1  30228.3    30230  1746050254880  1746050264981
read      219.0    75.1   127.6   163.1   170.3   211.6   230.0   239.9   247.8   256.2   269.5   292.0   366.6   698.2  3450.6  30243.1    30235  1746050266494  1746050276601
read      219.7    92.4   127.6   163.2   170.5   211.8   230.5   240.7   248.5   257.1   270.0   292.2   366.7   757.5  4170.9  30256.6    30240  1746050278113  1746050288217
