#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      270.6   121.5    86.8   147.0   161.9   258.7   301.3   323.4   340.3   360.7   387.1   430.3   550.8  1165.4  4343.8  30151.1    30185  1746046048006  1746046058107
read      276.3   124.7    86.8   148.5   164.2   265.3   308.2   331.3   347.4   368.0   394.6   435.9   558.0  1163.7  4204.9  30091.1    30190  1746046059619  1746046069720
read      283.1   138.6    93.8   150.5   167.0   270.5   313.6   336.9   354.1   374.0   401.3   448.6   586.6  1846.3  4336.2  30250.5    30195  1746046071234  1746046081344
read      283.8   126.3    86.8   151.1   167.7   271.7   315.1   338.7   356.0   375.8   402.6   450.7   592.5  1509.8  3914.5  30167.3    30200  1746046082857  1746046092960
read      278.0   169.1    86.8   146.8   163.1   267.8   311.6   334.7   351.1   370.5   396.5   436.5   560.0  1068.7  4432.6  30198.0    30205  1746046094474  1746046104573
read      283.2   124.9    93.8   151.0   167.6   271.4   315.6   339.7   357.5   378.0   404.7   452.2   583.7   951.9  3821.2  30131.0    30210  1746046106087  1746046116189
read      287.5   132.3    93.8   152.0   168.9   273.5   318.9   343.6   362.2   383.9   412.2   461.1   610.5  1411.9  3482.1  30266.9    30215  1746046117701  1746046127804
read      281.6   128.0    86.8   150.2   166.3   267.9   312.3   336.6   354.4   374.6   403.2   452.7   591.4  1487.0  4118.5  30128.1    30220  1746046129318  1746046139420
read      284.5   124.7    93.8   148.5   165.2   271.8   316.7   341.4   359.8   381.2   408.7   457.8   604.2  1353.8  3874.8  30219.2    30225  1746046140933  1746046151036
read      273.4   121.2    86.8   148.9   163.7   261.5   305.2   327.7   343.9   364.3   390.5   431.9   550.7  1118.8  4155.2  30328.9    30230  1746046152550  1746046162652
read      277.6   139.8    93.8   149.8   164.9   262.0   306.5   330.5   347.7   369.7   398.6   446.6   589.9  1588.2  4564.8  30287.1    30235  1746046164164  1746046174270
read      271.0   119.2    93.8   146.4   161.0   258.2   301.9   324.8   342.0   362.9   390.0   433.6   561.1  1242.2  3661.9  30259.9    30240  1746046175785  1746046185884
read      273.9   126.9    93.8   150.0   164.8   260.3   303.5   326.4   343.2   364.2   391.6   434.9   563.0  1487.8  4448.8  30268.7    30245  1746046187397  1746046197498
read      282.6   137.9    86.8   147.9   164.2   268.2   314.1   339.3   357.7   378.8   406.9   457.0   598.1  1553.7  4746.0  30125.5    30250  1746046199013  1746046209118
read      289.3   128.4    93.8   152.1   169.1   275.6   320.8   345.6   364.2   386.0   414.8   463.7   617.0  1518.7  3486.8  30196.2    30255  1746046210632  1746046220735
read      280.8   136.9    93.8   149.9   165.9   265.9   310.3   334.2   351.6   372.6   401.4   450.2   596.5  1748.4  4823.3  30241.5    30260  1746046222250  1746046232352
read      291.1   155.6    86.8   149.7   166.4   270.2   316.0   342.1   362.3   386.6   419.9   482.7   733.7  1888.7  4476.6  30197.7    30265  1746046233866  1746046243972
read      285.8   157.0    93.8   148.5   164.6   269.2   314.0   338.6   357.0   378.8   408.4   461.6   641.6  2133.5  5068.0  30247.9    30270  1746046245487  1746046255593
read      281.8   132.4    93.8   151.3   166.3   266.5   312.3   337.4   355.6   376.8   405.2   455.6   596.2  1247.8  4289.6  30291.4    30275  1746046257110  1746046267215
read      276.1   114.3    93.8   150.5   165.8   263.8   307.3   330.6   347.3   368.4   395.6   438.4   566.1  1031.1  3135.3  30260.1    30280  1746046268729  1746046278831
read      286.0   126.4    93.8   147.4   164.7   273.7   319.4   344.5   363.3   385.3   413.7   460.7   597.1  1175.6  3909.2  30308.0    30285  1746046280345  1746046290453
read      277.7   132.8    93.8   145.0   161.3   265.7   310.1   334.1   351.3   371.6   399.4   445.2   577.6  1511.6  4387.5  30272.9    30290  1746046291968  1746046302082
read      276.7   126.9    93.8   150.4   165.6   262.5   306.5   330.3   347.1   368.6   396.3   441.2   578.2  1314.7  4183.2  30286.1    30295  1746046303595  1746046313700
read      282.0   122.7    93.8   151.9   167.8   268.0   312.7   337.4   355.5   376.4   404.3   453.6   588.7  1287.2  3700.9  30238.0    30300  1746046315215  1746046325319
read      287.1   142.8    86.8   150.6   168.0   274.7   318.7   342.9   360.9   381.6   408.7   456.7   595.5  1651.7  4395.2  30186.3    30305  1746046326833  1746046336938
read      265.4   133.1    86.8   145.4   159.4   251.5   294.6   317.2   334.2   354.2   380.1   422.9   535.6  1513.7  4859.0  30264.3    30310  1746046338451  1746046348554
read      278.8   128.9    86.8   147.7   164.3   267.4   310.5   333.7   350.5   370.9   398.2   442.0   575.1  1468.8  3672.3  30299.8    30315  1746046350069  1746046360171
