#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      468.5   486.9    74.4   151.0   168.7   261.3   348.6   523.9   687.8   897.2  1173.8  1441.2  2364.3  3742.1  7807.7 138355.4   180000  1747237703143  1747237708321
read      470.9   580.7    68.9   150.9   169.1   240.0   286.9   349.9   540.2   990.0  1328.6  1539.2  2877.6  4781.7  8063.7 138542.6   185000  1747237709825  1747237715000
read      465.0   625.2    74.4   150.2   168.8   233.0   270.1   310.4   397.4   913.1  1330.1  1546.4  3244.0  5455.4  8117.1 140705.5   190000  1747237716506  1747237721691
read      476.1   604.2    68.9   154.8   174.7   245.8   287.5   337.4   508.3   939.5  1321.0  1547.7  3076.4  5190.3  8063.8 137032.8   195000  1747237723195  1747237728371
read      478.0   646.4    68.9   150.2   169.6   241.6   283.7   329.3   429.2   919.8  1333.0  1576.0  3284.5  5021.6  8130.2 136722.6   200000  1747237729874  1747237735052
read      506.3   669.7    74.4   150.9   174.2   257.2   299.3   342.8   445.9  1132.3  1401.8  1615.2  3349.8  5902.0  9609.5 129448.1   205000  1747237736556  1747237741736
read      479.0   564.8    68.9   144.7   163.6   248.0   308.6   402.9   629.8  1006.3  1334.0  1551.1  2761.7  4384.4  7948.0 135781.8   210000  1747237743240  1747237748416
read      468.7   560.8    74.4   149.7   168.0   240.4   289.5   357.4   564.7  1002.0  1331.7  1538.5  2741.9  4258.5  7989.5 138916.6   215000  1747237749920  1747237755097
read      448.8   574.4    68.9   145.6   162.6   230.8   271.7   319.1   454.9   849.3  1281.4  1518.1  2884.9  4533.7  8047.0 145176.5   220000  1747237756602  1747237761782
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 66.71%,1.00%,100.00%
