1747237858643, 9.583, 27.240, 3.835, 3.204, 3.547
1747237863664, .499, .400, .400, .398, .399
1747237868683, .399, .399, .597, .795, .399
1747237873703, .399, .399, .199, .399, .399
1747237878723, .665, 1.039, .826, .405, .202
1747237883743, .618, .840, .835, .608, .405
1747237888765, .828, 1.059, .635, .609, .407
1747237893784, .964, 1.339, 1.538, .413, .831
1747237898805, 1.064, 1.746, 1.538, .823, .828
1747237903826, .847, 1.082, 1.096, .617, .617
1747237908848, 1.167, 1.943, 1.108, .619, .621
1747237913869, 1.657, 3.464, 1.913, .622, 1.048
1747237918889, 1.405, 2.017, 2.696, .625, .625
1747237923912, 1.995, 3.340, 2.927, .833, .626
1747237928935, 2.219, 3.811, 3.386, .833, .836
1747237933959, 4.086, 8.232, 6.310, 1.479, 1.293
1747237938979, 3.616, 6.150, 6.590, 1.061, .843
1747237944005, 3.565, 6.164, 6.150, 1.273, 1.052
1747237949030, 4.081, 7.780, 6.666, 1.694, 1.061
1747237954058, 8.255, 14.925, 15.099, 2.666, 1.766
1747237959078, 7.111, 12.529, 13.425, 1.910, 1.293
1747237964109, 7.852, 14.739, 13.698, 2.123, 1.902
1747237969139, 8.342, 16.063, 14.416, 2.132, 1.687
1747237974169, 12.757, 23.471, 23.587, 2.696, 2.733
1747237979188, 10.138, 18.306, 19.266, 2.114, 2.391
1747237984217, 10.121, 19.004, 17.848, 2.365, 2.155
1747237989247, 10.377, 18.577, 18.409, 2.620, 2.564
1747237994275, 17.554, 31.159, 33.333, 4.260, 2.784
1747237999296, 15.800, 27.252, 31.877, 2.985, 2.386
1747238004328, 15.451, 27.212, 29.257, 3.218, 2.173
1747238009359, 15.329, 28.571, 27.777, 3.260, 2.197
1747238014393, 24.141, 47.737, 40.887, 3.695, 3.846
1747238019412, 19.651, 37.224, 34.075, 3.729, 3.524
1747238024448, 18.156, 35.229, 29.844, 4.740, 2.222
1747238029481, 19.911, 37.068, 32.822, 6.026, 2.888
1747238034515, 28.692, 51.785, 53.406, 3.818, 3.769
1747238039535, 24.103, 43.231, 44.396, 4.269, 3.563
1747238044568, 22.911, 40.127, 42.647, 4.366, 2.901
1747238049602, 23.114, 39.484, 43.008, 5.422, 3.587
1747238054634, 33.522, 57.298, 58.296, 8.076, 5.882
1747238059653, 28.478, 54.244, 48.179, 4.434, 4.298
1747238064687, 25.860, 48.547, 43.949, 4.000, 4.395
1747238069722, 26.641, 49.278, 45.319, 6.194, 3.555
1747238074757, 38.232, 68.530, 64.059, 6.775, 6.132
1747238079777, 34.147, 62.321, 56.210, 6.481, 6.919
1747238084812, 29.327, 52.254, 52.469, 7.205, 2.631
1747238089845, 29.835, 52.479, 54.471, 4.697, 4.310
1747238094880, 40.919, 71.252, 68.333, 7.058, 9.006
1747238099899, 37.445, 62.448, 69.371, 3.455, 9.178
1747238104936, 32.129, 56.592, 53.893, 8.893, 4.988
1747238109974, 32.796, 58.417, 53.541, 9.255, 5.156
1747238115011, 43.523, 71.250, 75.406, 10.697, 7.434
1747238120031, 42.609, 70.000, 70.791, 14.349, 8.705
1747238125070, 34.683, 56.326, 61.800, 8.167, 6.481
1747238130108, 35.097, 57.230, 61.676, 7.488, 8.597
1747238135143, 45.795, 78.486, 73.824, 7.638, 14.479
1747238140164, 45.720, 79.527, 80.511, 6.637, 8.203
1747238145200, 37.382, 65.079, 64.102, 7.575, 6.531
1747238150238, 37.708, 65.476, 64.682, 7.608, 7.095
1747238155269, 45.188, 80.594, 80.830, 6.053, 3.964
1747238160289, 49.893, 80.237, 82.411, 14.221, 13.793
1747238165330, 37.623, 63.960, 66.074, 6.956, 7.894
1747238170365, 26.993, 47.128, 47.817, 5.230, 3.671
1747238175383, .349, .597, .399, .399, .398
1747238180403, .449, .399, .399, .200, .399
1747238185422, .399, .399, .399, .398, .399
1747238190441, .399, .597, .597, .400, .200
1747238195462, .398, .398, .199, .597, .398
