#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      171.1   413.7    63.8    98.8   108.5   148.3   162.7   170.9   177.6   185.9   198.5   219.5   297.1  7997.5 14654.8   4941.0     5000  1747314415529  1747314420742
read      164.2    64.7    63.8   102.2   113.9   159.7   175.3   185.1   192.9   201.8   214.4   233.5   288.5   825.0  2038.8   9950.2    10000  1747314422244  1747314427446
read      184.4    69.8    68.9   106.0   119.1   178.7   202.8   215.7   225.0   234.9   250.6   276.2   327.1   460.8  2447.0  15000.0    15000  1747314428950  1747314434123
read      184.8    81.8    63.8   103.7   115.0   179.2   204.4   217.2   226.7   236.7   251.8   275.4   329.2   879.8  2937.3  20004.0    20000  1747314435627  1747314440802
read      199.9   279.1    63.8   103.1   114.2   189.0   218.3   232.3   242.8   254.7   272.0   297.0   350.7   783.9 11643.4  24948.0    25000  1747314442305  1747314447475
read      204.0   223.4    59.1   102.7   113.5   195.0   228.1   244.8   256.5   270.9   288.7   313.9   369.0   796.6 11357.1  29902.4    30000  1747314448978  1747314454151
read      203.9    85.0    59.1   102.4   113.1   197.2   234.5   253.1   266.9   282.3   300.2   326.9   385.6   503.1  1989.8  35114.2    35000  1747314455654  1747314460830
read      206.4    79.4    63.8   100.5   110.9   199.9   239.9   260.6   274.8   291.0   310.1   337.6   394.2   483.6   780.2  39828.4    40000  1747314462333  1747314467508
read      215.4    93.3    63.8   101.4   112.0   205.3   250.9   275.2   291.4   309.1   329.7   361.1   429.2   581.6  2172.6  45004.8    45000  1747314469011  1747314474184
read      213.9    87.6    59.1    99.7   109.9   203.9   250.7   276.1   293.2   311.2   332.2   362.5   422.5   522.4   871.2  50144.6    50000  1747314475687  1747314480862
read      214.2    89.5    63.8    98.1   107.9   204.0   251.6   277.7   295.9   314.7   336.6   368.2   431.8   525.5   766.6  55051.3    55000  1747314482366  1747314487540
read      218.8    95.9    63.8    97.1   106.8   209.6   259.0   286.2   304.6   323.8   345.2   378.4   443.7   543.5  1748.5  59773.8    60000  1747314489043  1747314494218
read      219.7   165.2    63.8    97.9   107.6   202.2   254.3   284.6   305.7   327.5   351.7   388.4   460.8   689.8 10752.4  64952.6    65000  1747314495722  1747314500897
read      218.1   104.8    63.8    97.5   106.8   201.4   255.5   286.6   307.7   329.8   355.7   392.6   462.3   569.4  1731.4  69902.3    70000  1747314502399  1747314507574
read      217.8   111.2    59.1    97.2   106.5   196.6   253.7   287.3   309.9   333.6   361.2   399.5   470.8   585.6  2116.8  75055.8    75000  1747314509076  1747314514252
read      220.3   108.1    63.8    95.6   104.7   199.1   258.2   292.1   315.6   340.6   369.6   410.5   493.4   627.5  1180.8  80015.8    80000  1747314515754  1747314520929
read      221.6   108.4    63.8    97.0   106.1   194.7   258.3   295.1   320.0   346.3   377.8   421.4   502.6   627.2  1262.7  84700.8    85000  1747314522431  1747314527606
read      223.6   168.4    59.1    96.3   105.3   193.5   257.7   295.3   322.4   350.1   382.0   427.3   516.2   785.3  5974.3  90036.9    90000  1747314529109  1747314534284
read      224.3   118.2    63.8    97.4   106.7   189.8   257.7   299.9   328.7   359.2   393.6   439.5   528.6   660.4  1361.9  95004.6    95000  1747314535787  1747314540962
read      226.2   114.5    63.8    99.4   109.1   190.8   258.0   300.9   331.2   362.9   398.3   445.9   537.0   653.7  1031.0 100128.9   100000  1747314542466  1747314547638
read      233.8   143.2    63.8   101.0   110.9   191.7   262.9   311.3   345.1   379.8   418.9   469.8   573.5   761.0  2321.7 105058.5   105000  1747314549142  1747314554319
read      226.0   119.4    63.8   101.0   110.4   185.1   249.8   296.6   332.0   367.3   405.4   457.5   555.9   711.9  1663.8 110222.3   110000  1747314555823  1747314560999
read      238.4   127.3    63.8   104.1   114.6   193.1   262.0   316.0   354.3   392.7   433.2   488.9   592.9   743.3  1099.5 114987.4   115000  1747314562502  1747314567678
