#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      211.5    87.4    63.8   104.9   115.1   192.4   244.0   271.7   290.0   310.0   334.2   369.3   436.8   543.9   949.9 100126.1   100000  1746486414909  1746486420078
read      215.0    96.3    63.8   105.6   116.2   194.7   247.0   275.1   293.9   314.5   339.4   374.4   456.8   636.8  2366.8 104810.2   105000  1746486421582  1746486426751
read      208.0    87.3    63.8   105.3   115.3   186.6   235.3   264.5   284.1   305.5   330.7   367.5   438.8   594.8   997.3 109719.0   110000  1746486428256  1746486433424
read      218.5    90.8    68.9   109.2   119.9   198.3   249.0   277.9   297.2   318.5   344.2   382.4   461.6   607.6  1071.9 115204.6   115000  1746486434928  1746486440097
read      217.5    94.2    63.8   109.7   120.7   198.1   247.1   275.2   294.6   315.9   341.2   376.3   452.8   590.9  1326.5 119820.0   120000  1746486441600  1746486446770
read      214.7    99.4    63.8   108.9   119.7   194.5   241.7   269.8   289.1   310.4   335.6   371.9   454.4   653.0  4081.4 124804.6   125000  1746486448274  1746486453445
read      221.1    92.0    63.8   111.5   123.4   202.1   250.1   277.5   296.7   318.0   343.7   382.0   462.4   640.5  1838.5 130148.3   130000  1746486454948  1746486460116
read      218.6    97.0    68.9   112.0   123.7   198.7   243.4   270.3   289.6   311.5   338.6   378.4   469.1   775.6  1924.0 134874.2   135000  1746486461621  1746486466792
read      226.2    87.9    68.9   115.6   129.0   209.8   255.5   281.4   299.7   320.1   345.6   384.8   465.5   626.3  1179.1 140116.6   140000  1746486468295  1746486473463
read      215.1    89.4    68.9   112.9   124.9   195.9   236.6   263.0   282.0   304.2   331.5   371.5   463.2   685.6  1904.9 144990.8   145000  1746486474968  1746486480137
read      239.3   106.2    68.9   119.7   133.6   218.5   267.0   295.3   315.9   340.2   371.0   420.1   530.0   759.0  2470.6 150018.8   150000  1746486481640  1746486486811
read      249.6   105.5    63.8   124.4   139.8   230.3   279.3   307.5   327.7   352.0   383.6   433.1   548.0   768.2  2017.6 155056.4   155000  1746486488315  1746486493485
read      235.7   100.3    68.9   120.8   135.1   217.0   261.3   287.5   306.8   329.8   359.7   405.1   517.0   783.0  2247.8 160173.5   160000  1746486494989  1746486500157
read      249.5    96.5    68.9   131.5   147.8   234.0   276.8   301.4   318.9   340.6   368.6   412.8   519.6   834.0  1735.8 165067.8   165000  1746486501661  1746486506830
read      241.9   192.8    68.9   129.1   144.3   224.6   263.7   286.7   303.8   324.1   351.4   395.2   497.0   831.3 11764.1 169867.8   170000  1746486508334  1746486513507
read      310.9   149.3    63.8   141.5   161.6   279.4   343.1   386.0   419.5   459.9   510.0   582.8   719.0   914.2  1744.7 172240.4   175000  1746486515010  1746486520178
read      307.3   155.6    68.9   160.4   182.1   290.6   339.3   367.9   389.4   414.9   448.9   502.4   624.8   957.9  6386.3 179004.8   180000  1746486521682  1746486526852
read      266.4   138.3    74.4   142.6   160.6   249.9   292.0   316.6   335.7   359.0   390.3   440.4   563.7   889.7  1814.6 183394.2   185000  1746486528357  1746486533527
read      287.7   146.1    68.9   161.6   182.9   277.4   315.2   337.1   353.1   372.4   399.0   440.8   541.9   751.1  6163.5 189950.0   190000  1746486535032  1746486540201
read      362.2   148.1    74.4   185.7   213.3   335.6   391.9   429.4   460.7   501.0   552.7   629.6   770.5  1003.5  3159.7 172589.5   195000  1746486541705  1746486546875
read      342.1   140.1    74.4   176.3   203.2   318.9   372.6   408.8   437.3   472.4   516.9   579.6   692.9   871.5  3369.2 182796.8   200000  1746486548378  1746486553549
read      357.6   128.7    80.4   185.9   213.7   344.9   399.0   429.9   452.9   479.6   514.7   570.9   687.9   912.8  2334.4 178573.8   205000  1746486555052  1746486560223
read      363.1   162.6    80.4   187.0   216.2   338.6   392.5   428.7   459.0   497.9   547.7   620.9   745.5   942.0  4212.0 176516.6   210000  1746486561727  1746486566896
read      359.7   149.3    80.4   187.4   216.0   334.8   389.4   425.8   456.1   494.2   543.0   614.8   740.9   923.7  3448.8 177726.6   215000  1746486568401  1746486573570
read      348.7   138.9    74.4   186.3   213.7   339.5   388.0   414.7   433.9   458.2   489.5   539.7   651.0   871.5  3351.8 184265.5   220000  1746486575074  1746486580243
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 57.87%,0.50%,100.00%
